ID|obraz URL|nazwa|kategorie|cena brutto|marka|podsumowanie|opis|ilość|widoczność(0)|podatek(1)|dostawca
120|https://assets.adidas.com/images/w_600,f_auto,q_auto/959e759355c4479ab155ae6f0140a337_9366/Adizero_Boston_11_Shoes_Czern_GX6651_01_standard.jpg|Adizero Boston 11 Shoes|Bieganie\Buty|749|Performance|Buty do biegów na średnich i długich dystansach wykonane częściowo z materiałów pochodzących z recyklingu.|Maraton Bostoński to wyścig. Ale jest to również cel, plan treningowy i wszystkie te dni, kiedy myślisz o starcie. Buty Adizero Boston 11 powstały z myślą o biegach na średnich i długich dystansach. Dynamiczna technologia ENERGYRODS, która ogranicza utratę energii pod stopą, sprawia, że podczas każdego treningu czujesz się jak w dzień wyścigu. Są szybkie, ale nie kosztem trwałości — podeszwa środkowa łączy ultralekką amortyzację Lightstrike Pro z trwałą pianką EVA Lightstrike.|20|0|1|1
121|https://assets.adidas.com/images/w_600,f_auto,q_auto/7c204e5ee7f74e24a128ae6a010cecd5_9366/Adizero_Boston_11_Shoes_Szary_GV7068_01_standard.jpg|Adizero Boston 11 Shoes|Bieganie\Buty|679|Performance|Buty do biegów na średnich i długich dystansach wykonane częściowo z materiałów pochodzących z recyklingu.|Maraton Bostoński to wyścig. Ale jest to również cel, plan treningowy i wszystkie te dni, kiedy myślisz o starcie. Buty Adizero Boston 11 powstały z myślą o biegach na średnich i długich dystansach. Dynamiczna technologia ENERGYRODS, która ogranicza utratę energii pod stopą, sprawia, że podczas każdego treningu czujesz się jak w dzień wyścigu. Są szybkie, ale nie kosztem trwałości — podeszwa środkowa łączy ultralekką amortyzację Lightstrike Pro z trwałą pianką EVA Lightstrike.|20|0|1|1
122|https://assets.adidas.com/images/w_600,f_auto,q_auto/e3fd03c50b0a49509949ae860067ece6_9366/Galaxy_6_Shoes_Szary_GW4140_01_standard.jpg|Galaxy 6 Shoes|Bieganie\Buty|249|Performance|Sportowe, wygodne buty wykonane częściowo z materiałów pochodzących z recyklingu.|Załóż je i ruszaj. Te buty do biegania adidas zapewnią Ci komfort niezależnie od tego, jak długi okaże się Twój dzień. Doskonałe buty do noszenia na co dzień mają lekką i przewiewną cholewkę z siateczki, która gwarantuje stopom chłodny komfort, oraz sprężystą podeszwę środkową Cloudfoam. Gumowa podeszwa zewnętrzna została zaprojektowana tak, aby dawać stabilność na wszystkich nawierzchniach, od mokrej trawy po glinę. Zmieniaj swoje plany bez konieczności zmieniania butów.   Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.|20|0|1|1
123|https://assets.adidas.com/images/w_600,f_auto,q_auto/37274baf56da463ebb48addb01217a7e_9366/TERREX_AGRAVIC_FLOW_2_TRAIL_RUNNING_SHOES_Czern_GZ8888_01_standard.jpg|TERREX AGRAVIC FLOW 2 TRAIL RUNNING SHOES|Bieganie\Buty|599|TERREX|STWORZONE Z MYŚLĄ O GÓRSKICH SZLAKACH.|Buty do biegów przełajowych, których zaawansowana technologia pomoże Ci wejść na jeszcze wyższy poziom za sprawą solidnej ochrony i lekkiej amortyzacji.  Te wypróbowane przez sportowców buty do biegów przełajowych zapewniają komfort na każdym kroku w górach dzięki wyjątkowo wygodnej i przewiewnej cholewce z siateczki o nowej konstrukcji. Doskonałą ochronę i stabilizację gwarantuje folia powierzchniowej na całej długości. Dodatkowo podeszwa zewnętrzna Continental™ zapewnia właściwą przyczepność w każdym terenie. Ponadto buty dają lekką amortyzację dzięki nowej piance Lightstrike EVA. To model stworzony do osiągania nowych szczytów! |20|0|1|1
124|https://assets.adidas.com/images/w_600,f_auto,q_auto/eac24c2f11924b109410ae890008cb01_9366/Galaxy_6_Shoes_Niebieski_GW4139_01_standard.jpg|Galaxy 6 Shoes|Bieganie\Buty|249|Performance|Sportowe, wygodne buty wykonane częściowo z materiałów pochodzących z recyklingu.|Załóż je i ruszaj. Te buty do biegania adidas zapewnią Ci komfort niezależnie od tego, jak długi okaże się Twój dzień. Doskonałe buty do noszenia na co dzień mają lekką i przewiewną cholewkę z siateczki, która gwarantuje stopom chłodny komfort, oraz sprężystą podeszwę środkową Cloudfoam. Gumowa podeszwa zewnętrzna została zaprojektowana tak, aby dawać stabilność na wszystkich nawierzchniach, od mokrej trawy po glinę. Zmieniaj swoje plany bez konieczności zmieniania butów.   Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.|20|0|1|1
125|https://assets.adidas.com/images/w_600,f_auto,q_auto/4c28181e7e9a46a187a3aecf00e40de5_9366/Ultraboost_22_GORE-TEX_Shoes_Pomaranczowy_GX9126_01_standard.jpg|Ultraboost 22 GORE-TEX Shoes|Bieganie\Buty|1099|Performance|Buty do biegania w deszczu wykonane częściowo z materiałów pochodzących z recyklingu.|Nie pozwól, by deszczowa pogoda stanęła Ci na drodze w czasie biegu. Te buty do biegania adidas mają konstrukcję z oddychającą membraną GORE-TEX, która zapewnia stopom suchy komfort w deszczowe dni. Podeszwa środkowa zawiera setki połączonych ze sobą kapsułek BOOST, które gwarantują niewiarygodny zwrot energii i dodają Ci mocy od startu do mety bez względu na dystans lub warunki.|20|0|1|1
126|https://assets.adidas.com/images/w_600,f_auto,q_auto/8184e5fa33024232acc4ae9400f59721_9366/ADIZERO_PRIME_X_STRUNG_Bialy_GX6675_01_standard.jpg|ADIZERO PRIME X STRUNG|Bieganie\Buty|1199|Performance|Lekkie buty do biegów długodystansowych, częściowo wykonane z materiałów pochodzących z recyklingu.|ADIZERO PRIME X STRUNG to nasze pierwsze buty biegowe adizero z cholewką STRUNG. STRUNG to tekstylna innowacja, która przetwarza dane uzyskane od sportowców w dynamiczny materiał dostosowany do ich potrzeb. Umożliwia to odwzorowanie i zaprogramowanie różnych właściwości włókna, nić po nici.   Dzięki elastycznemu i lekkiemu, bezszwowemu designowi owiniętemu wokół stopy, STRUNG optymalizuje komfort i wspiera Cię w biciu rekordów życiowych na długich dystansach. Cholewka STRUNG jest osadzona na podeszwie zewnętrznej Prime X, zawierającej włókna węglowe ENERGYRODS i trzy warstwy LIGHTSTRIKE PRO, co gwarantuje sprężysty bieg.|20|0|1|1
127|https://assets.adidas.com/images/w_600,f_auto,q_auto/b9b6a9b6d10e48c2b542af5e0091ff9b_9366/Galaxy_6_Shoes_Pomaranczowy_HP2417_01_standard.jpg|Galaxy 6 Shoes|Bieganie\Buty|249|Performance|Sportowe, wygodne buty wykonane częściowo z materiałów pochodzących z recyklingu.|Załóż je i ruszaj. Te buty do biegania adidas zapewnią Ci komfort niezależnie od tego, jak długi okaże się Twój dzień. Doskonałe buty do noszenia na co dzień mają lekką i przewiewną cholewkę z siateczki, która gwarantuje stopom chłodny komfort, oraz sprężystą podeszwę środkową Cloudfoam. Gumowa podeszwa zewnętrzna została zaprojektowana tak, aby dawać stabilność na wszystkich nawierzchniach, od mokrej trawy po glinę. Zmieniaj swoje plany bez konieczności zmieniania butów.   Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.|20|0|1|1
128|https://assets.adidas.com/images/w_600,f_auto,q_auto/4bbcf6be944b428daa56add000fecd62_9366/Terrex_Agravic_Flow_2.0_GORE-TEX_Trail_Running_Shoes_Zielony_H03182_01_standard.jpg|Terrex Agravic Flow 2.0 GORE-TEX Trail Running Shoes|Bieganie\Buty|749|TERREX|Wodoodporne buty do biegów przełajowych wykonane częściowo z materiałów pochodzących z recyklingu.|Mokre, błotniste szlaki są częścią przygody w outdoorze, ale mokre stopy nie muszą nią być. Ciesz się suchymi stopami i poczuciem wyjątkowej lekkości, gdy przemieszczasz się z drogi na szlak i z powrotem w butach adidas do biegów przełajowych. Oddychająca membrana GORE-TEX nie przepuszcza wilgoci, a ultralekka amortyzacja Lightstrike wspiera szybkość i zwinność na nierównym terenie. Podeszwa zewnętrzna z gumy Continental™ ma wypustki i zapewnia pewną trakcję na mokrych i suchych nawierzchniach.|20|0|1|1
129|https://assets.adidas.com/images/w_600,f_auto,q_auto/adc0c45127524d50ae68ae9801898d43_9366/adidas_4DFWD_2_running_shoes_Szary_GZ6943_01_standard.jpg|adidas 4DFWD 2 running shoes|Bieganie\Buty|899|Performance|Innowacja, która pozwala Ci iść naprzód.|adidas 4DFWD 2 na nowo definiuje ruch do przodu, łącząc unikalną, przełomową innowację w postaci drukowanej w 3D podeszwy środkowej z nową konstrukcją cholewki i podeszwą zewnętrzną Continental dla dodatkowej przyczepności. Na każdym kroku podeszwa środkowa 4DFWD 2 kurczy się, ograniczając siłę hamowania i przekształcając energię płynącą z kontaktu z podłożem w dynamiczny ruch do przodu. Dzięki temu bieg zyskuje na płynności, a zetknięcie stopy z nawierzchnią staje się bardziej komfortowe. Przyczepna podeszwa zewnętrzna z gumy Continental™ gwarantuje trakcję na mokrych i suchych nawierzchniach, dzięki czemu możesz biegać w każdych warunkach, a cholewka adidas PRIMEKNIT+ otula stopę nowym krojem, który zwiększa swobodę ruchu.  Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.|20|0|1|1
130|https://assets.adidas.com/images/w_600,f_auto,q_auto/eab5df4727df4d71b860ae9800d4279b_9366/Ultraboost_22_Shoes_Czern_HQ0965_01_standard.jpg|Ultraboost 22 Shoes|Bieganie\Buty|799|Performance|POWITAJ NIESAMOWITY ZWROT ENERGII WŁOŻONEJ W KAŻDY KROK.|Buty biegowe Ultraboost zapewniają wygodę i sprężystość. Mają podeszwę środkową BOOST, która zapewnia niekończącą się energię, system Linear Energy Push oraz podeszwę zewnętrzną z gumy Continental™.|20|0|1|1
131|https://assets.adidas.com/images/w_600,f_auto,q_auto/f513b3b51e524e91ae93aef3010df335_9366/Adizero_Adios_7_Shoes_Bialy_GV9059_01_standard.jpg|Adizero Adios 7 Shoes|Bieganie\Buty|649|Performance|Szybkie buty do biegania wykonane częściowo z materiałów pochodzących z recyklingu.|Pobij swój kolejny rekord życiowy w butach do biegania adidas Adizero. Przewiewna cholewka z siateczki łączy superlekką amortyzację Lightstrike z wytrzymałą Lightstrike Pro. To połączenie sprawia, że są wystarczająco szybkie, aby sprostać wyzwaniom codziennego treningu. Technologia TORSIONRODS nadaje modelowi subtelną sztywność, która zwiększa przeniesienie siły na każdym kroku. Efekt? Buty do biegania, które pomogą Ci biegać szybciej (i dłużej) niż kiedykolwiek wcześniej, a jednocześnie zapewnią świeży komfort Twoim stopom.|20|0|1|1
132|https://assets.adidas.com/images/w_600,f_auto,q_auto/fbaf991a78bc4896a3e9ad7800abcec6_9366/Ultraboost_22_Shoes_Czern_GZ0127_01_standard.jpg|Ultraboost 22 Shoes|Bieganie\Buty|899|Performance|POWITAJ NIESAMOWITY ZWROT ENERGII WŁOŻONEJ W KAŻDY KROK|Buty biegowe Ultraboost zapewniają wygodę i sprężystość. Mają podeszwę środkową BOOST, która zapewnia niekończącą się energię, system Linear Energy Push oraz podeszwę zewnętrzną z gumy Continental™. Cholewka tych butów została wykonana z wysokiej jakości przędzy pochodzącej z recyklingu, która zawiera co najmniej 50% Parley Ocean Plastic — tworzywa wyprodukowanego z przetworzonych plastikowych odpadów zebranych na odległych wyspach, plażach i w nadmorskich miejscowościach w celu zapobiegania zanieczyszczeniu oceanów.|20|0|1|1
133|https://assets.adidas.com/images/w_600,f_auto,q_auto/38fcca929e1046f4ad84aef900bd2f71_9366/ADIDAS_ADIZERO_SL_RUNNING_SHOES_Czerwony_HQ1346_01_standard.jpg|ADIDAS ADIZERO SL RUNNING SHOES|Bieganie\Buty|599|Performance|Zaprojektowane, by pomóc biegaczom osiągać coraz lepsze wyniki podczas krótkich i długich treningów biegowych.|adidas ADIZERO SL to szybkie buty treningowe na co dzień, wyposażone w kluczowe elementy i wyróżniki designu z naszej bijącej rekordy popularności na całym świecie linii Adizero. Podeszwa środkowa ma lekką ramę Lightstrike z pianki EVA na całej długości, która zapewnia równowagę między stabilnością, wytrzymałością i amortyzacją. Została ona połączona z naszej światowej sławy pianką Lightstrike Pro i szybką, treningową cholewką z wyjątkowo miękkiej siateczki o specjalnej konstrukcji rozmieszczonej w kluczowych obszarach. Solidnie wyściełana konstrukcja pięty i języka zapewnia wygodę podczas zakładania i biegu, a design cholewki uzupełnia migający znak ADIZERO na pięcie. Całkowicie gumowa podeszwa zewnętrzna zapewnia przyczepność na każdej nawierzchni i w każdych warunkach. Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.|20|0|1|1
134|https://assets.adidas.com/images/w_600,f_auto,q_auto/87cd0b80e0434c758b15ae9801598eb2_9366/adidas_4DFWD_2_running_shoes_Szary_GX9250_01_standard.jpg|adidas 4DFWD 2 running shoes|Bieganie\Buty|899|Performance|Innowacja, która pozwala Ci iść naprzód.|adidas 4DFWD 2 na nowo definiuje ruch do przodu, łącząc unikalną, przełomową innowację w postaci drukowanej w 3D podeszwy środkowej z nową konstrukcją cholewki i podeszwą zewnętrzną Continental dla dodatkowej przyczepności. Na każdym kroku podeszwa środkowa 4DFWD 2 kurczy się, ograniczając siłę hamowania i przekształcając energię płynącą z kontaktu z podłożem w dynamiczny ruch do przodu. Dzięki temu bieg zyskuje na płynności, a zetknięcie stopy z nawierzchnią staje się bardziej komfortowe. Przyczepna podeszwa zewnętrzna z gumy Continental™ gwarantuje trakcję na mokrych i suchych nawierzchniach, dzięki czemu możesz biegać w każdych warunkach, a cholewka adidas PRIMEKNIT+ otula stopę nowym krojem, który zwiększa swobodę ruchu.  Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.|20|0|1|1
135|https://assets.adidas.com/images/w_600,f_auto,q_auto/96add5f474374d50bb0aae7e00e07299_9366/Adizero_Boston_11_Shoes_Zolty_GX6650_01_standard.jpg|Adizero Boston 11 Shoes|Bieganie\Buty|679|Performance|Buty do biegów na średnich i długich dystansach wykonane częściowo z materiałów pochodzących z recyklingu.|Maraton Bostoński to wyścig. Ale jest to również cel, plan treningowy i wszystkie te dni, kiedy myślisz o starcie. Buty Adizero Boston 11 powstały z myślą o biegach na średnich i długich dystansach. Dynamiczna technologia ENERGYRODS, która ogranicza utratę energii pod stopą, sprawia, że podczas każdego treningu czujesz się jak w dzień wyścigu. Są szybkie, ale nie kosztem trwałości — podeszwa środkowa łączy ultralekką amortyzację Lightstrike Pro z trwałą pianką EVA Lightstrike.|20|0|1|1
136|https://assets.adidas.com/images/w_600,f_auto,q_auto/3d4b1af51f724f798456aebd0008bfc5_9366/Terrex_Agravic_Flow_2.0_GORE-TEX_Trail_Running_Shoes_Niebieski_GX8674_01_standard.jpg|Terrex Agravic Flow 2.0 GORE-TEX Trail Running Shoes|Bieganie\Buty|749|TERREX|Wodoodporne buty do biegów przełajowych wykonane częściowo z materiałów pochodzących z recyklingu.|Mokre, błotniste szlaki są częścią przygody w outdoorze, ale mokre stopy nie muszą nią być. Ciesz się suchymi stopami i poczuciem wyjątkowej lekkości, gdy przemieszczasz się z drogi na szlak i z powrotem w butach adidas do biegów przełajowych. Oddychająca membrana GORE-TEX nie przepuszcza wilgoci, a ultralekka amortyzacja Lightstrike wspiera szybkość i zwinność na nierównym terenie. Podeszwa zewnętrzna z gumy Continental™ ma wypustki i zapewnia pewną trakcję na mokrych i suchych nawierzchniach.|20|0|1|1
137|https://assets.adidas.com/images/w_600,f_auto,q_auto/be738c7c2e814285af39aecc010e0e32_9366/Ultraboost_22_GORE-TEX_Shoes_Szary_GX8321_01_standard.jpg|Ultraboost 22 GORE-TEX Shoes|Bieganie\Buty|1099|Performance|Buty do biegania w deszczu wykonane częściowo z materiałów pochodzących z recyklingu.|Nie pozwól, by deszczowa pogoda stanęła Ci na drodze w czasie biegu. Te buty do biegania adidas mają konstrukcję z oddychającą membraną GORE-TEX, która zapewnia stopom suchy komfort w deszczowe dni. Podeszwa środkowa zawiera setki połączonych ze sobą kapsułek BOOST, które gwarantują niewiarygodny zwrot energii i dodają Ci mocy od startu do mety bez względu na dystans lub warunki.|20|0|1|1
138|https://assets.adidas.com/images/w_600,f_auto,q_auto/315fe18a6ebf40968ffbaef600e4b162_9366/Ultraboost_22_Made_with_Nature_Shoes_Bialy_HP9183_01_standard.jpg|Ultraboost 22 Made with Nature Shoes|Bieganie\Buty|899|Performance|Wygodne, sprężyste buty do biegania stworzone z myślą o naturze.|Niezależnie od tego, czy jest to liściasta okolica, szlak nad potokiem, czy leśny szlak na obrzeżach miasta, natura zapewnia piękno i pociechę podczas najlepszych biegów. Zrób krok w kierunku zachowania tych darów w butach do biegania, które są wykonane z naturalnych i odnawialnych zasobów. Oferują wszystkie najlepsze cechy kultowych Ultraboost, w tym sprężystą amortyzację BOOST i otulający stopę adidas PRIMEKNIT. Gwarantują dobre samopoczucie, czyniąc dobro.|20|0|1|1
139|https://assets.adidas.com/images/w_600,f_auto,q_auto/fb94928db93e4bb0ab58ae9801581a54_9366/Ultraboost_22_GORE-TEX_Shoes_Szary_GX9127_01_standard.jpg|Ultraboost 22 GORE-TEX Shoes|Bieganie\Buty|1099|Performance|Buty do biegania w deszczu wykonane częściowo z materiałów pochodzących z recyklingu.|Nie pozwól, by deszczowa pogoda stanęła Ci na drodze w czasie biegu. Te buty do biegania adidas mają konstrukcję z oddychającą membraną GORE-TEX, która zapewnia stopom suchy komfort w deszczowe dni. Podeszwa środkowa zawiera setki połączonych ze sobą kapsułek BOOST, które gwarantują niewiarygodny zwrot energii i dodają Ci mocy od startu do mety bez względu na dystans lub warunki.|20|0|1|1
140|https://assets.adidas.com/images/w_600,f_auto,q_auto/15d1c4a6ff7f4a8f8e00ae7d003ebac6_9366/Tracerocker_2.0_GORE-TEX_Trail_Running_Shoes_Szary_GZ3961_01_standard.jpg|Tracerocker 2.0 GORE-TEX Trail Running Shoes|Bieganie\Buty|449|TERREX|Wodoodporne buty do biegów przełajowych wykonane częściowo z materiałów pochodzących z recyklingu.|Biegaj poza utartym szlakiem. Te buty adidas do biegów przełajowych zapewnią Ci suchy komfort i pewną trakcję na luźnych, pokrytych kamieniami i mokrych szlakach. Oddychająca membrana GORE-TEX nie przepuszcza wody, zapewniając długotrwały komfort w mokrych warunkach. Mocne nakładki w strefach narażonych na zniszczenie sprawdzą się w każdym terenie, a lekka amortyzacja wspiera stopy. Głęboko żłobiona podeszwa zewnętrzna TRAXION maksymalizuje przyczepność we wszystkich kierunkach, dając Ci pewność na każdym kroku poza szlakiem.|20|0|1|1
141|https://assets.adidas.com/images/w_600,f_auto,q_auto/4d5fb924c0ff4caf875daed900a1c671_9366/Ultraboost_22_COLD.RDY_2.0_Shoes_Bezowy_GX5938_01_standard.jpg|Ultraboost 22 COLD.RDY 2.0 Shoes|Bieganie\Buty|949|Performance|Buty do biegania w chłodne dni wykonane częściowo z materiałów pochodzących z recyklingu.|adidas Ultraboost zadebiutowały w 2015 roku, wyznaczając standardy wygody i wydajności butów do biegania. Każda nowa wersja podnosi poprzeczkę, a obecna nie jest wyjątkiem. Te buty biegowe powstały z myślą o bieganiu w chłodne dni i mają technologię COLD.RDY, która ogrzewa stopy. Odblaskowa, zwracająca energię podeszwa środkowa BOOST pozwoli Ci biegać od zmierzchu po świt. Podeszwa zewnętrzna z gumy Continental™ Wintergrip™ oznacza bezpieczną przyczepność na śliskich ulicach.|20|0|1|1
142|https://assets.adidas.com/images/w_600,f_auto,q_auto/1dcb8e1510004c2e8091ae98012e5a39_9366/Terrex_Trailrider_Trail_Running_Shoes_Niebieski_GW5535_01_standard.jpg|Terrex Trailrider Trail Running Shoes|Bieganie\Buty|549|TERREX|Lekkie buty trailowe wykonane częściowo z materiałów pochodzących z recyklingu.|Zasznuruj je i ruszaj poza utarty szlak. Buty trailowe adidas Terrex powstały z myślą o wygodzie i trwałości w wymagającym terenie. Amortyzacja Lightstrike i płytka chroniąca przed kamieniami pomogą Ci pewnie poruszać się po nierównym terenie. Podeszwa zewnętrzna z gumy Continental™ zapewnia wyjątkową przyczepność na korzeniach, kamieniach i ziemi oraz na mokrych i suchych nawierzchniach. Syntetyczne nakładki zwiększają trwałość, a klinowa konstrukcja języka zapobiega wpadaniu drobnych kamyków do buta, dzięki czemu możesz sprawnie przemierzać każdy teren.|20|0|1|1
143|https://assets.adidas.com/images/w_600,f_auto,q_auto/59754cbb26324bad8a96ae8c0051e4db_9366/Terrex_Soulstride_Trail_Running_Shoes_Czern_GY9356_01_standard.jpg|Terrex Soulstride Trail Running Shoes|Bieganie\Buty|379|Performance|Wygodne buty do biegania wykonane częściowo z materiałów pochodzących z recyklingu.|Od drzwi na szlak i z powrotem, buty do biegów przełajowych adidas Terrex pozwolą Ci zdobywać nowe terytoria. Cholewka z siateczki przylega do stopy, zapewniając jej miękkie, elastyczne dopasowanie, które wspiera i oddycha tam, gdzie jest to najbardziej potrzebne. Miękka niczym poduszka amortyzacja z lekkiej pianki EVA oznacza wygodę w ruchu przez cały dzień. Przyczepna we wszystkich kierunkach podeszwa zewnętrzna Traxion pozwala Ci pewnie poruszać się po mieście, na szlaku i wszędzie tam, gdzie chcesz.|20|0|1|1
144|https://assets.adidas.com/images/w_600,f_auto,q_auto/5075518fdd84427fa009ae930024e8e7_9366/Ultra_4DFWD_Shoes_Bialy_GZ6941_01_standard.jpg|Ultra 4DFWD Shoes|Bieganie\Buty|999|Performance|Wspierające, progresywne buty do biegania wykonane częściowo z Parley Ocean Plastic.|Poczuj płynność biegu w butach do biegania Ultra 4DFWD. Łączą cholewkę naszych kultowych butów Ultraboost z podeszwą środkową adidas 4DFWD z nadrukiem 3D, która została udoskonalona tak, aby kompresja do przodu zmniejszała siłę hamowania i przekształcała energię uderzenia w ruch naprzód. Gwarantuje to płynne przetoczenie stopy i wyjątkowe wrażenia niczym podczas szybowania. Cholewka adidas PRIMEKNIT otula stopę, zapewniając jej dynamiczne wsparcie w strategicznych obszarach, a podeszwa zewnętrzna z gumy Continental™ zwiększa przyczepność w każdych warunkach pogodowych.  Cholewka tych butów została wykonana z wysokiej jakości przędzy, która zawiera co najmniej 50% Parley Ocean Plastic — tworzywa wyprodukowanego z przetworzonych plastikowych odpadów zebranych na odległych wyspach, plażach i w nadmorskich miejscowościach w celu zapobiegania zanieczyszczeniu oceanów. Pozostałe 50% to poliester pochodzący z recyklingu.|20|0|1|1
145|https://assets.adidas.com/images/w_600,f_auto,q_auto/641ca1a4fe0643068371aef900c3a51e_9366/Ultrabounce_Shoes_Bialy_HP5771_01_standard.jpg|Ultrabounce Shoes|Bieganie\Buty|429|Performance|Buty do biegania z amortyzacją wykonane częściowo z materiałów pochodzących z recyklingu.|Chcesz podkręcić swój trening? Te buty adidas pomogą Ci zrobić kolejny krok w biegowej podróży. Lekka amortyzacja Bounce zapewnia komfort i elastyczność, dodając Ci energii, gdy pokonujesz kolejne kilometry w codziennym biegu. Trwała, gumowa podeszwa zewnętrzna dba o przyczepność na różnych nawierzchniach, która przekłada się na pewny bieg.|20|0|1|1
146|https://assets.adidas.com/images/w_600,f_auto,q_auto/c256b5764aed4589a691aed3010f320c_9366/Ultraboost_22_COLD.RDY_2.0_Shoes_Pomaranczowy_GX6689_01_standard.jpg|Ultraboost 22 COLD.RDY 2.0 Shoes|Bieganie\Buty|949|Performance|Buty do biegania w chłodne dni wykonane częściowo z materiałów pochodzących z recyklingu.|adidas Ultraboost zadebiutowały w 2015 roku, wyznaczając standardy wygody i wydajności butów do biegania. Każda nowa wersja podnosi poprzeczkę, a obecna nie jest wyjątkiem. Te buty biegowe powstały z myślą o bieganiu w chłodne dni i mają technologię COLD.RDY, która ogrzewa stopy. Odblaskowa, zwracająca energię podeszwa środkowa BOOST pozwoli Ci biegać od zmierzchu po świt. Podeszwa zewnętrzna z gumy Continental™ Wintergrip™ oznacza bezpieczną przyczepność na śliskich ulicach.|20|0|1|1
147|https://assets.adidas.com/images/w_600,f_auto,q_auto/932db787a2b94b919aa5ae9900cecc55_9366/adidas_4DFWD_2_running_shoes_Pomaranczowy_GY8421_01_standard.jpg|adidas 4DFWD 2 running shoes|Bieganie\Buty|899|Performance|Innowacja, która pozwala Ci iść naprzód.|adidas 4DFWD 2 na nowo definiuje ruch do przodu, łącząc unikalną, przełomową innowację w postaci drukowanej w 3D podeszwy środkowej z nową konstrukcją cholewki i podeszwą zewnętrzną Continental dla dodatkowej przyczepności. Na każdym kroku podeszwa środkowa 4DFWD 2 kurczy się, ograniczając siłę hamowania i przekształcając energię płynącą z kontaktu z podłożem w dynamiczny ruch do przodu. Dzięki temu bieg zyskuje na płynności, a zetknięcie stopy z nawierzchnią staje się bardziej komfortowe. Przyczepna podeszwa zewnętrzna z gumy Continental™ gwarantuje trakcję na mokrych i suchych nawierzchniach, dzięki czemu możesz biegać w każdych warunkach, a cholewka adidas PRIMEKNIT+ otula stopę nowym krojem, który zwiększa swobodę ruchu.  Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.|20|0|1|1
148|https://assets.adidas.com/images/w_600,f_auto,q_auto/685c42f4c0f74ab2abe1ae2b00593217_9366/Pureboost_22_Shoes_Czern_GZ5173_01_standard.jpg|Pureboost 22 Shoes|Bieganie\Buty|599|Performance|Buty do biegania na krótkich dystansach wykonane częściowo z materiałów pochodzących z recyklingu.|Nie potrzebujesz zbyt wiele, aby biegać. Przekąska, playlista i buty do biegania adidas pozwolą Ci pokonać kolejne kilometry. Amortyzowane i sprężyste buty Pureboost to wyjątkowo wygodny model treningowy do krótkich, codziennych treningów biegowych. adidas BOOST zapewnia niewiarygodny zwrot energii na każdym kroku, a gumowa podeszwa zewnętrzna Stretchweb wygina się pod stopą, dodając energii Twoim krokom.|20|0|1|1
149|https://assets.adidas.com/images/w_600,f_auto,q_auto/bddf5cef042f4c649212af1e00f3f9b1_9366/Adistar_2.0_Shoes_Niebieski_GV9121_01_standard.jpg|Adistar 2.0 Shoes|Bieganie\Buty|649|Performance|Buty do biegów długodystansowych wykonane częściowo z Parley Ocean Plastic.|Bieganie długodystansowe to o wiele więcej niż tylko pokonanie drogi stąd tam. Chodzi o powiew wiatru w plecy, rytm Twojego biegu, swobodę na otwartej drodze. Te buty do biegania adidas zostały zaprojektowane z myślą o nieustających ruchu, a więc ułatwią Ci płynne pokonywanie kolejnych kilometrów. Podeszwa środkowa o podwójnej gęstości łączy lekką piankę gwarantującą sprężystą amortyzację z twardszym tworzywem, które otula piętę. Wewnętrzna klatka blokuje stopę, zapewniając jej optymalne wsparcie, które nigdy Cię nie zawiedzie.|20|0|1|1
